"","Date","Year","Month","New_users_transactions","Returning_users_transactions","New_Users_Revenue","Returning_Users_Revenue"
"1441",2016-06-09,2016,"June",9,25,3942.59,6661.45
"1442",2015-10-24,2015,"October",8,13,994.21,2737.53
"1443",2021-04-14,2021,"April",17,8,453.93,1011.87
"1444",2019-09-18,2019,"September",5,24,281.71,970.1
"1445",2016-09-29,2016,"September",18,20,7567.62,24638.14
"1446",2021-01-18,2021,"January",9,20,4049.84,16767.26
"1447",2015-11-22,2015,"November",14,19,21.99,21.99
"1448",2016-03-16,2016,"March",14,31,41.96,152
"1449",2018-08-24,2018,"August",13,11,64.46,12.99
"1450",2016-10-24,2016,"October",19,23,86.95,10.99
"1451",2015-10-29,2015,"October",26,22,15.98,21.99
"1452",2021-01-08,2021,"January",15,22,308.99,68.94
"1453",2016-08-31,2016,"August",13,30,0,32.98
"1454",2021-07-04,2021,"July",13,14,176.33,64.98
"1455",2018-08-31,2018,"August",17,12,21.99,0
"1456",2021-05-29,2021,"May",18,26,12.99,0
"1457",2021-05-31,2021,"May",14,24,0,156.78
"1458",2016-08-20,2016,"August",12,9,21.99,0
"1459",2016-03-22,2016,"March",15,24,4.99,66.47
"1460",2016-02-05,2016,"February",20,20,0,45.98
"1461",2016-01-13,2016,"January",18,6,161.93,13.99
"1462",2018-08-12,2018,"August",11,28,133.92,0
"1463",2018-08-22,2018,"August",13,25,73.98,0
"1464",2015-11-17,2015,"November",16,12,9.99,42
"1465",2021-06-25,2021,"June",29,18,26.98,21.99
"1466",2016-05-25,2016,"May",20,31,0,0
"1467",2021-03-20,2021,"March",15,46,59.99,60.97
"1468",2021-01-14,2021,"January",24,35,23.99,26.98
"1469",2016-04-10,2016,"April",16,16,0,0
"1470",2016-01-21,2016,"January",12,33,0,50.97
"1471",2021-03-28,2021,"March",15,19,28.37,0
"1472",2015-09-22,2015,"September",4,15,0,0
"1473",2016-02-27,2016,"February",13,34,0,0
"1474",2016-06-21,2016,"June",20,26,54.96,218.94
"1475",2021-01-25,2021,"January",13,37,73.98,0
"1476",2019-07-11,2019,"July",3,37,103.98,0
"1477",2016-01-27,2016,"January",14,25,134.68,0
"1478",2021-04-18,2021,"April",7,18,41.72,75.46
"1479",2018-10-01,2018,"October",9,22,21.99,64.98
"1480",2021-04-10,2021,"April",16,29,0,23.99
"1481",2021-04-25,2021,"April",13,27,21.99,65.97
"1482",2016-02-23,2016,"February",14,20,84.45,99.98
"1483",2020-12-28,2020,"December",15,28,275.88,0
"1484",2016-01-18,2016,"January",6,31,200.95,21.99
"1485",2018-09-22,2018,"September",10,13,257.96,149.94
"1486",2016-01-19,2016,"January",17,23,81.98,0
"1487",2016-04-23,2016,"April",16,35,41.99,278.75
"1488",2015-08-31,2015,"August",12,30,56.96,0
"1489",2021-05-22,2021,"May",15,22,87.97,0
"1490",2016-09-01,2016,"September",16,25,0,53.47
"1491",2015-11-27,2015,"November",18,18,32.97,81.77
"1492",2016-06-24,2016,"June",13,15,276.92,112.93
"1493",2021-01-09,2021,"January",12,14,179.35,188.63
"1494",2016-03-08,2016,"March",19,13,296.87,0
"1495",2018-01-28,2018,"January",9,49,126.95,169.88
"1496",2015-10-01,2015,"October",4,10,141.03,477.74
"1497",2016-02-24,2016,"February",15,22,200.84,163.95
"1498",2015-07-24,2015,"July",12,15,60.95,93.95
"1499",2015-06-23,2015,"June",7,12,163.43,54.96
"1500",2021-06-26,2021,"June",11,27,133.97,9.99
"1501",2018-06-11,2018,"June",26,20,97.95,21.99
"1502",2018-06-24,2018,"June",9,20,113.96,52.92
"1503",2016-09-26,2016,"September",15,25,265.9,148.91
"1504",2017-02-05,2017,"February",11,25,91.97,111.96
"1505",2018-10-12,2018,"October",8,22,41.87,46.95
"1506",2015-12-06,2015,"December",19,15,126.91,143.93
"1507",2021-05-02,2021,"May",14,29,94.97,0
"1508",2016-10-25,2016,"October",13,24,152.91,123.97
"1509",2015-11-10,2015,"November",17,5,156.95,130.48
"1510",2021-06-19,2021,"June",14,34,75.98,0
"1511",2015-07-22,2015,"July",8,26,486.37,9.98
"1512",2015-12-19,2015,"December",24,49,221.99,25.97
"1513",2015-07-29,2015,"July",10,34,148.92,0
"1514",2015-11-24,2015,"November",13,26,0,103.97
"1515",2021-01-13,2021,"January",16,33,0,0
"1516",2016-01-22,2016,"January",15,15,0,21.99
"1517",2015-07-16,2015,"July",8,54,17.97,112.93
"1518",2018-10-03,2018,"October",18,27,0,43.98
"1519",2015-12-04,2015,"December",15,20,0,0
"1520",2018-08-23,2018,"August",18,23,0,0
"1521",2016-02-15,2016,"February",18,15,63.97,10.99
"1522",2018-01-07,2018,"January",12,43,21.99,0
"1523",2016-04-25,2016,"April",13,19,90.36,12.99
"1524",2016-04-29,2016,"April",11,20,107.9,51.97
"1525",2016-05-11,2016,"May",16,20,23.72,0
"1526",2018-08-29,2018,"August",14,30,29.9,0
"1527",2020-12-21,2020,"December",29,31,90.37,93.96
"1528",2018-10-08,2018,"October",12,41,0,75.37
"1529",2016-08-28,2016,"August",9,40,16.96,37.38
"1530",2021-03-29,2021,"March",19,6,110.93,21.99
"1531",2018-01-13,2018,"January",9,27,76.98,0
"1532",2018-02-17,2018,"February",11,24,43.98,12.99
"1533",2016-09-22,2016,"September",8,34,32.97,0
"1534",2016-09-19,2016,"September",8,23,0,0
"1535",2016-04-14,2016,"April",13,23,80.91,0
"1536",2016-02-22,2016,"February",18,21,146.97,79.99
"1537",2018-09-12,2018,"September",11,14,19.99,114.98
"1538",2016-02-03,2016,"February",18,35,73.72,15.39
"1539",2016-03-18,2016,"March",19,54,21.99,23.99
"1540",2016-01-25,2016,"January",17,27,0,0
"1541",2021-03-23,2021,"March",11,17,69.99,0
"1542",2016-02-12,2016,"February",18,37,0,14
"1543",2016-09-16,2016,"September",13,28,0,0
"1544",2015-06-18,2015,"June",9,20,189.68,129.96
"1545",2018-06-13,2018,"June",17,27,109.98,0
"1546",2015-11-09,2015,"November",19,23,23.99,31.48
"1547",2016-09-28,2016,"September",19,44,24.98,0
"1548",2021-04-02,2021,"April",21,17,402.25,144.87
"1549",2015-12-05,2015,"December",22,11,168.92,523.94
"1550",2018-08-09,2018,"August",18,15,131.78,0
"1551",2015-11-11,2015,"November",17,37,132.95,0
"1552",2016-02-25,2016,"February",15,48,113.92,31.57
"1553",2018-07-06,2018,"July",8,26,195.51,0
"1554",2021-01-24,2021,"January",19,27,0,28.08
"1555",2016-05-24,2016,"May",20,25,104.54,0
"1556",2018-07-13,2018,"July",15,30,58.41,0
"1557",2015-12-20,2015,"December",22,21,0,0
"1558",2015-08-03,2015,"August",11,41,0,0
"1559",2018-07-20,2018,"July",17,34,44.54,20.98
"1560",2021-04-12,2021,"April",18,36,48.98,82.99
"1561",2015-10-19,2015,"October",14,19,190.99,131.94
"1562",2016-09-02,2016,"September",12,29,0,0
"1563",2018-09-04,2018,"September",14,26,0,26.95
"1564",2016-03-15,2016,"March",14,21,33.98,85.88
"1565",2016-10-04,2016,"October",17,22,86.1,107.87
"1566",2015-11-20,2015,"November",12,22,11.98,0
"1567",2018-07-18,2018,"July",10,17,3,62.96
"1568",2018-09-07,2018,"September",22,27,388.7,33.99
"1569",2018-06-26,2018,"June",10,18,48.97,127.9
"1570",2018-10-05,2018,"October",18,22,0,479.66
"1571",2018-06-15,2018,"June",11,34,93.96,58.37
"1572",2016-08-11,2016,"August",14,25,24.98,40.95
"1573",2015-09-11,2015,"September",11,26,1.2,0
"1574",2016-06-03,2016,"June",25,27,0,379.64
"1575",2018-06-20,2018,"June",24,26,53.55,21.99
"1576",2021-06-06,2021,"June",20,12,0,0
"1577",2020-12-22,2020,"December",22,32,10.5,186.52
"1578",2016-01-11,2016,"January",14,52,49.14,26.98
"1579",2016-05-12,2016,"May",20,30,0,17.59
"1580",2021-03-25,2021,"March",22,13,28.02,35.18
"1581",2021-06-21,2021,"June",25,27,0,25.98
"1582",2018-08-02,2018,"August",14,45,49.57,0
"1583",2018-09-14,2018,"September",14,20,492.41,0
"1584",2018-02-18,2018,"February",10,24,149.99,0
"1585",2015-11-18,2015,"November",21,59,12.99,134.38
"1586",2021-05-14,2021,"May",19,25,19.38,63.98
"1587",2018-07-08,2018,"July",7,25,26.99,118.05
"1588",2016-08-29,2016,"August",11,26,62.98,117.96
"1589",2016-04-26,2016,"April",13,38,143.3,122.51
"1590",2015-10-28,2015,"October",18,26,113.96,62.92
"1591",2016-04-03,2016,"April",14,12,122.93,0
"1592",2016-10-05,2016,"October",17,27,74.82,13.99
"1593",2016-02-01,2016,"February",12,25,86.95,52.99
"1594",2021-03-15,2021,"March",23,30,130.79,138.97
"1595",2016-03-21,2016,"March",15,27,0,400.68
"1596",2017-08-26,2017,"August",17,22,188.96,19.96
"1597",2016-03-07,2016,"March",28,22,213.13,0
"1598",2016-02-08,2016,"February",14,20,67.15,0
"1599",2015-10-23,2015,"October",20,16,0,87.17
"1600",2016-02-29,2016,"February",23,26,118.09,355.79
"1601",2018-09-05,2018,"September",14,24,53.95,57.98
"1602",2021-06-16,2021,"June",18,31,84.15,121.87
"1603",2021-07-02,2021,"July",22,23,153.59,0
"1604",2021-05-20,2021,"May",25,45,57.94,0
"1605",2015-11-16,2015,"November",19,45,15.39,100.96
"1606",2018-02-11,2018,"February",11,36,73.97,14
"1607",2016-02-16,2016,"February",24,21,41.99,32.98
"1608",2021-03-04,2021,"March",2,34,0,63.98
"1609",2018-06-08,2018,"June",37,43,28.99,75.92
"1610",2018-06-27,2018,"June",17,29,39.98,0
"1611",2016-03-30,2016,"March",21,17,60.36,145.78
"1612",2017-09-08,2017,"September",15,27,105.26,81.77
"1613",2021-04-15,2021,"April",22,30,467.71,21.99
"1614",2016-01-28,2016,"January",35,29,324.38,42.98
"1615",2021-05-09,2021,"May",15,16,228.82,35.98
"1616",2018-10-09,2018,"October",19,50,0,21.99
"1617",2016-09-09,2016,"September",14,33,221.91,35.97
"1618",2016-02-17,2016,"February",20,21,21.99,0
"1619",2016-03-03,2016,"March",17,28,44.98,0
"1620",2016-03-28,2016,"March",10,48,88.47,0
"1621",2021-04-05,2021,"April",26,23,212.32,280.27
"1622",2016-06-23,2016,"June",16,45,82.37,0
"1623",2016-06-10,2016,"June",19,26,46.97,67.98
"1624",2015-09-09,2015,"September",6,16,162.95,229.88
"1625",2021-04-09,2021,"April",18,24,21.99,39.99
"1626",2018-06-18,2018,"June",11,18,67.38,0
"1627",2016-02-20,2016,"February",15,12,302.67,0
"1628",2016-05-27,2016,"May",15,18,63.95,43.86
"1629",2018-08-21,2018,"August",10,23,288.93,48.74
"1630",2018-09-19,2018,"September",12,61,71.96,0
"1631",2016-02-02,2016,"February",14,54,21.99,39.38
"1632",2020-08-08,2020,"August",14,19,0,301.09
"1633",2016-08-21,2016,"August",12,42,81.75,0
"1634",2021-05-13,2021,"May",27,13,57.38,0
"1635",2018-07-16,2018,"July",11,27,30.99,68.48
"1636",2016-04-11,2016,"April",23,22,46.97,113.89
"1637",2018-05-27,2018,"May",17,22,0,15.39
"1638",2021-06-30,2021,"June",32,18,32.99,131.75
"1639",2016-10-10,2016,"October",14,35,56.86,50
"1640",2018-09-20,2018,"September",12,24,0,157.95
"1641",2021-05-30,2021,"May",10,23,144.35,68.97
"1642",2015-11-03,2015,"November",14,28,140.97,223.91
"1643",2015-12-21,2015,"December",22,25,618.05,17.49
"1644",2017-05-20,2017,"May",23,26,0,0
"1645",2018-02-24,2018,"February",9,46,61.98,0
"1646",2018-07-23,2018,"July",16,14,77.88,0
"1647",2016-05-06,2016,"May",15,23,12.99,0
"1648",2021-05-06,2021,"May",28,18,0,165.35
"1649",2015-10-22,2015,"October",15,31,31.98,146.72
"1650",2016-02-11,2016,"February",19,11,74.54,139.35
"1651",2018-09-03,2018,"September",8,23,0,0
"1652",2017-05-06,2017,"May",14,15,169,57.38
"1653",2021-05-07,2021,"May",31,28,60.96,44.37
"1654",2016-01-20,2016,"January",11,21,73.96,0
"1655",2016-05-03,2016,"May",22,31,80.82,87.25
"1656",2021-01-21,2021,"January",19,23,56.96,377.98
"1657",2017-07-04,2017,"July",9,45,72.98,240.91
"1658",2018-06-16,2018,"June",6,28,295.63,47.92
"1659",2016-10-29,2016,"October",10,24,94.96,21.99
"1660",2021-06-02,2021,"June",25,8,50.37,0
"1661",2016-07-26,2016,"July",12,35,12.99,65.76
"1662",2021-03-16,2021,"March",26,39,123.91,30.78
"1663",2017-12-03,2017,"December",12,52,90.95,17.99
"1664",2021-01-20,2021,"January",22,28,210.91,0
"1665",2021-06-28,2021,"June",26,31,0,0
"1666",2016-08-13,2016,"August",7,30,83.47,0
"1667",2017-03-25,2017,"March",16,22,21.99,0
"1668",2016-03-14,2016,"March",18,25,59.99,146.06
"1669",2017-11-04,2017,"November",16,21,0,41.46
"1670",2021-05-24,2021,"May",25,49,67.72,23.97
"1671",2015-12-18,2015,"December",26,26,212.45,178.92
"1672",2016-06-13,2016,"June",13,60,9.98,355.7
"1673",2021-04-21,2021,"April",22,30,21.99,177.96
"1674",2015-10-18,2015,"October",9,26,0,23.99
"1675",2016-09-07,2016,"September",13,21,12.99,0
"1676",2016-06-17,2016,"June",22,22,0,39.99
"1677",2016-03-06,2016,"March",14,22,0,0
"1678",2016-06-30,2016,"June",15,24,45.97,21.99
"1679",2017-12-24,2017,"December",9,22,155.83,33.63
"1680",2015-11-19,2015,"November",19,47,252.83,116.41
"1681",2018-07-19,2018,"July",15,48,131.93,0
"1682",2016-04-20,2016,"April",21,26,243.04,0
"1683",2017-02-25,2017,"February",15,15,414.11,20.98
"1684",2016-04-27,2016,"April",17,20,17.14,142.14
"1685",2017-02-23,2017,"February",16,49,79.37,157.48
"1686",2017-04-29,2017,"April",14,90,200.71,36.39
"1687",2021-04-30,2021,"April",20,24,41.99,18.97
"1688",2021-05-03,2021,"May",31,37,68.95,83.28
"1689",2018-07-02,2018,"July",19,23,92.47,119.99
"1690",2021-04-27,2021,"April",24,62,0,89.38
"1691",2016-01-29,2016,"January",8,17,89.88,55.38
"1692",2015-06-29,2015,"June",10,21,57.98,12.99
"1693",2016-04-12,2016,"April",14,14,121.12,12.99
"1694",2018-03-10,2018,"March",13,26,61.56,55.48
"1695",2015-11-13,2015,"November",17,18,52.37,93.96
"1696",2015-11-05,2015,"November",24,28,54.36,29.99
"1697",2021-04-28,2021,"April",22,94,100.35,0
"1698",2015-12-12,2015,"December",23,37,21.99,31.96
"1699",2016-08-12,2016,"August",24,61,68.72,131.43
"1700",2021-04-07,2021,"April",27,9,178.72,0
"1701",2021-01-11,2021,"January",13,53,107.72,68.16
"1702",2021-04-26,2021,"April",20,56,11,29.99
"1703",2018-09-26,2018,"September",13,21,152.73,87.36
"1704",2021-04-13,2021,"April",22,24,0,57.71
"1705",2021-05-21,2021,"May",26,50,102.44,15.39
"1706",2021-04-19,2021,"April",29,63,250.3,37.38
"1707",2016-05-04,2016,"May",24,50,15.39,75.76
"1708",2017-05-14,2017,"May",10,75,0,0
"1709",2017-06-25,2017,"June",15,18,153.02,4.99
"1710",2021-03-24,2021,"March",25,16,0,22.73
"1711",2015-10-30,2015,"October",31,51,19.99,32.98
"1712",2016-09-08,2016,"September",18,57,211.98,38.38
"1713",2015-12-15,2015,"December",38,18,114.34,12.99
"1714",2016-12-23,2016,"December",10,74,921.91,15.39
"1715",2021-05-10,2021,"May",28,21,17.5,0
"1716",2015-06-30,2015,"June",10,23,0,20.38
"1717",2016-10-03,2016,"October",15,26,202.97,125.04
"1718",2015-08-07,2015,"August",6,22,102.94,115.21
"1719",2021-07-07,2021,"July",29,29,41.37,74.76
"1720",2017-04-05,2017,"April",20,25,24.99,107.96
"1721",2018-09-25,2018,"September",24,28,111.33,102.46
"1722",2021-03-31,2021,"March",39,23,105.91,238.3
"1723",2018-08-10,2018,"August",24,41,12.99,68.72
"1724",2020-12-17,2020,"December",35,28,84.17,0
"1725",2018-03-18,2018,"March",11,30,177.94,69.94
"1726",2016-10-14,2016,"October",7,24,166.97,0
"1727",2016-08-09,2016,"August",17,44,40,0
"1728",2018-07-09,2018,"July",22,27,161.92,34.98
"1729",2018-05-26,2018,"May",20,20,33.83,221.29
"1730",2016-01-14,2016,"January",11,27,182.33,0
"1731",2016-01-07,2016,"January",21,29,15.39,31.48
"1732",2021-04-16,2021,"April",27,25,90.14,0
"1733",2018-01-01,2018,"January",11,31,104.01,47.49
"1734",2016-06-15,2016,"June",18,23,128.74,947.4
"1735",2017-12-27,2017,"December",13,27,54.72,397.91
"1736",2018-04-21,2018,"April",7,25,59.99,91.97
"1737",2018-04-14,2018,"April",10,37,22.97,0
"1738",2021-06-09,2021,"June",27,71,109.98,29.99
"1739",2015-12-13,2015,"December",32,55,710.5,0
"1740",2016-12-25,2016,"December",16,16,216.74,88.96
"1741",2017-04-15,2017,"April",12,9,161.34,62.38
"1742",2020-12-18,2020,"December",29,37,162.85,126.3
"1743",2017-04-02,2017,"April",16,19,0,18.8
"1744",2021-04-01,2021,"April",34,29,81.98,0
"1745",2015-07-13,2015,"July",9,29,257.33,102.94
"1746",2021-05-05,2021,"May",30,29,0,0
"1747",2017-01-28,2017,"January",10,28,21.99,0
"1748",2018-07-26,2018,"July",16,26,148.52,21.98
"1749",2015-07-15,2015,"July",9,28,121.87,103.46
"1750",2018-09-06,2018,"September",20,93,119.99,81.91
"1751",2018-04-28,2018,"April",13,69,68.53,87.36
"1752",2016-09-14,2016,"September",11,90,45.97,23.72
"1753",2016-03-24,2016,"March",19,21,51.29,0
"1754",2018-09-27,2018,"September",15,57,0,29
"1755",2018-03-09,2018,"March",19,15,56.95,148.98
"1756",2016-01-06,2016,"January",17,25,18,25.38
"1757",2021-03-30,2021,"March",28,30,148.37,56.46
"1758",2015-07-10,2015,"July",8,24,38.37,48.39
"1759",2018-05-12,2018,"May",11,28,77.39,155.35
"1760",2016-04-07,2016,"April",17,28,0,0
"1761",2015-12-07,2015,"December",30,20,274.48,0
"1762",2016-05-02,2016,"May",25,23,0,82.23
"1763",2017-09-02,2017,"September",16,42,0,50
"1764",2021-06-22,2021,"June",26,45,82.49,59.38
"1765",2017-03-11,2017,"March",10,33,163.36,26.39
"1766",2016-05-19,2016,"May",26,27,37.39,3
"1767",2016-02-19,2016,"February",21,40,0,0
"1768",2017-02-12,2017,"February",20,34,154.99,26
"1769",2021-01-22,2021,"January",31,24,15.39,0
"1770",2017-09-16,2017,"September",14,12,11,0
"1771",2017-10-05,2017,"October",16,19,470.23,22
"1772",2016-05-18,2016,"May",23,24,43.99,113.1
"1773",2015-12-16,2015,"December",31,53,53.39,0
"1774",2015-12-08,2015,"December",33,25,75,115
"1775",2020-12-16,2020,"December",36,80,58,182.7
"1776",2021-03-22,2021,"March",24,19,16,93.5
"1777",2018-07-11,2018,"July",22,27,40,78.4
"1778",2016-03-23,2016,"March",16,28,25.5,0
"1779",2017-08-25,2017,"August",27,27,127.7,49
"1780",2018-08-15,2018,"August",20,27,41,0
"1781",2021-05-25,2021,"May",27,28,0,73.7
"1782",2016-03-09,2016,"March",17,33,48.4,65
"1783",2021-05-18,2021,"May",27,25,862.4,77
"1784",2021-03-18,2021,"March",25,31,92.9,86
"1785",2015-09-16,2015,"September",10,23,97.5,92.45
"1786",2017-09-03,2017,"September",14,21,68,165.9
"1787",2021-06-14,2021,"June",31,35,62,35
"1788",2016-06-01,2016,"June",24,28,115.15,86.75
"1789",2021-07-01,2021,"July",34,19,0,0
"1790",2017-08-07,2017,"August",22,23,142,396.3
"1791",2016-10-07,2016,"October",18,17,92.5,35
"1792",2021-03-17,2021,"March",26,18,168,12
"1793",2021-04-08,2021,"April",29,21,21,65
"1794",2018-03-11,2018,"March",13,25,16,0
"1795",2017-01-21,2017,"January",12,26,54.5,196.25
"1796",2016-08-19,2016,"August",24,26,93,30
"1797",2021-06-07,2021,"June",31,77,96.5,0
"1798",2015-12-03,2015,"December",29,30,17,81
"1799",2017-08-12,2017,"August",6,58,13,247
"1800",2016-08-05,2016,"August",14,96,20.5,15.4
"1801",2016-03-11,2016,"March",26,31,73.7,107.3
"1802",2016-07-21,2016,"July",7,29,3754.4,141.7
"1803",2016-06-22,2016,"June",20,19,0,0
"1804",2017-04-30,2017,"April",21,37,209.6,0
"1805",2017-12-31,2017,"December",12,29,55.4,0
"1806",2017-09-04,2017,"September",16,31,160,85
"1807",2016-06-08,2016,"June",23,27,69.8,0
"1808",2021-05-11,2021,"May",36,21,50.95,35
"1809",2016-06-02,2016,"June",17,21,86,0
"1810",2016-06-06,2016,"June",28,32,186,99.4
"1811",2015-07-08,2015,"July",21,32,86,36
"1812",2016-10-12,2016,"October",16,30,90.8,30
"1813",2017-07-30,2017,"July",16,27,75,62
"1814",2016-09-20,2016,"September",21,30,26,84
"1815",2016-05-05,2016,"May",25,52,105.6,0
"1816",2017-10-29,2017,"October",11,22,56,0
"1817",2021-03-19,2021,"March",34,12,22,37
"1818",2017-02-04,2017,"February",17,27,47,25
"1819",2016-04-21,2016,"April",17,29,78.5,60.75
"1820",2015-12-10,2015,"December",35,28,146.3,73.4
"1821",2016-04-22,2016,"April",20,18,149,127.2
"1822",2021-05-17,2021,"May",33,16,30,0
"1823",2018-02-10,2018,"February",14,33,27,0
"1824",2016-06-16,2016,"June",20,91,79,0
"1825",2015-12-01,2015,"December",34,25,82,22
"1826",2018-09-24,2018,"September",17,32,0,60
"1827",2017-07-02,2017,"July",14,37,0,7.5
"1828",2017-05-03,2017,"May",31,41,30,0
"1829",2016-10-20,2016,"October",16,32,30,40
"1830",2016-02-26,2016,"February",18,29,44,262
"1831",2016-10-18,2016,"October",15,25,169.3,227.5
"1832",2016-05-16,2016,"May",49,25,55,24.75
"1833",2017-11-18,2017,"November",13,26,67,59
"1834",2017-07-03,2017,"July",15,67,0,90.25
"1835",2016-03-25,2016,"March",19,39,66.1,53
"1836",2021-06-11,2021,"June",36,30,0,40
"1837",2017-02-26,2017,"February",14,21,13,0
"1838",2018-10-02,2018,"October",21,40,0,0
"1839",2021-05-12,2021,"May",30,16,47,116
"1840",2016-08-23,2016,"August",22,22,114,28
"1841",2018-01-11,2018,"January",16,26,144.5,0
"1842",2018-01-27,2018,"January",17,23,30,145
"1843",2018-01-06,2018,"January",7,27,155,52.2
"1844",2016-09-12,2016,"September",10,28,137.8,23
"1845",2018-04-27,2018,"April",14,22,173.7,82
"1846",2017-08-05,2017,"August",18,33,65,0
"1847",2015-11-12,2015,"November",22,37,37,41
"1848",2018-03-01,2018,"March",15,18,51,21.5
"1849",2016-03-10,2016,"March",20,27,374.75,49.5
"1850",2016-04-04,2016,"April",26,28,13,23.75
"1851",2016-12-30,2016,"December",20,25,160.6,32.5
"1852",2017-07-16,2017,"July",20,39,135.2,0
"1853",2018-10-10,2018,"October",18,30,216,0
"1854",2016-01-12,2016,"January",10,31,145.1,0
"1855",2018-02-04,2018,"February",18,33,71.8,135.5
"1856",2021-06-01,2021,"June",48,25,110.2,181.75
"1857",2021-04-20,2021,"April",24,74,80.5,104
"1858",2016-09-21,2016,"September",18,18,141.3,30
"1859",2017-08-13,2017,"August",23,32,323.6,0
"1860",2016-10-19,2016,"October",12,32,370.2,13.2
"1861",2021-06-04,2021,"June",51,28,72.6,0
"1862",2018-05-18,2018,"May",146,32,78.85,16
"1863",2015-10-14,2015,"October",14,24,140.6,130.9
"1864",2021-06-10,2021,"June",32,24,191,59.85
"1865",2017-09-17,2017,"September",16,34,43,274
"1866",2021-05-26,2021,"May",28,25,79.5,98
"1867",2021-04-22,2021,"April",36,18,85,51
"1868",2017-05-07,2017,"May",12,35,140,0
"1869",2021-06-23,2021,"June",17,30,702.5,268.5
"1870",2016-06-14,2016,"June",17,34,530.4,60
"1871",2018-07-30,2018,"July",21,36,303,43
"1872",2016-08-18,2016,"August",16,11,328.5,63
"1873",2021-07-09,2021,"July",36,21,558,49
"1874",2017-11-19,2017,"November",12,29,258.5,60
"1875",2015-10-26,2015,"October",19,10,305,0
"1876",2015-12-17,2015,"December",37,51,440,0
"1877",2017-10-14,2017,"October",14,36,60,0
"1878",2017-08-10,2017,"August",29,23,335,123.5
"1879",2017-11-30,2017,"November",19,157,148.1,41
"1880",2017-05-23,2017,"May",16,35,13,102
"1881",2021-05-04,2021,"May",39,29,180,0
"1882",2017-02-18,2017,"February",16,20,0,0
"1883",2018-06-02,2018,"June",109,30,0,79.5
"1884",2018-04-16,2018,"April",14,42,44.1,89.5
"1885",2016-08-16,2016,"August",22,27,0,0
"1886",2017-12-02,2017,"December",16,25,67.4,104
"1887",2016-08-08,2016,"August",14,52,0,0
"1888",2015-12-09,2015,"December",35,77,210.5,349.75
"1889",2017-09-24,2017,"September",18,25,38,0
"1890",2016-03-17,2016,"March",14,32,59,66.6
"1891",2017-04-06,2017,"April",28,26,40,0
"1892",2016-06-07,2016,"June",18,25,153.75,126.5
"1893",2018-01-20,2018,"January",15,32,144.5,0
"1894",2017-06-15,2017,"June",26,28,0,22
"1895",2016-02-09,2016,"February",15,29,59,0
"1896",2017-03-12,2017,"March",17,27,188,33
"1897",2016-08-17,2016,"August",16,22,9.6,0
"1898",2017-08-24,2017,"August",38,10,63.75,0
"1899",2017-12-29,2017,"December",18,35,17.5,6.6
"1900",2018-01-04,2018,"January",21,41,0,24
"1901",2017-03-09,2017,"March",18,29,0,212.1
"1902",2016-05-23,2016,"May",23,33,58.8,204
"1903",2016-08-24,2016,"August",26,33,29,60
"1904",2018-08-08,2018,"August",16,38,117.2,102
"1905",2021-05-19,2021,"May",30,27,213.5,79
"1906",2015-09-02,2015,"September",11,83,0,44
"1907",2017-12-28,2017,"December",9,38,69.6,0
"1908",2017-07-22,2017,"July",17,67,87.25,189.5
"1909",2017-10-28,2017,"October",23,40,40.25,0
"1910",2017-08-09,2017,"August",33,49,30,41.25
"1911",2016-05-13,2016,"May",23,91,76,78.75
"1912",2021-04-29,2021,"April",41,23,10.5,0
"1913",2017-11-17,2017,"November",22,36,200,207
"1914",2017-04-11,2017,"April",21,35,23,0
"1915",2018-01-31,2018,"January",20,33,16,0
"1916",2016-08-15,2016,"August",31,37,0,0
"1917",2018-02-03,2018,"February",16,26,179,0
"1918",2018-03-07,2018,"March",19,25,59,25
"1919",2020-12-15,2020,"December",41,32,114,38.75
"1920",2015-12-14,2015,"December",37,34,0,0
"1921",2021-01-19,2021,"January",36,36,24,0
"1922",2017-10-19,2017,"October",20,29,0,26.6
"1923",2017-05-27,2017,"May",17,31,24.6,91
"1924",2015-11-02,2015,"November",15,37,190.2,0
"1925",2018-01-09,2018,"January",24,29,314.5,0
"1926",2017-11-26,2017,"November",20,31,100,30
"1927",2016-07-29,2016,"July",16,51,154.4,127
"1928",2018-04-07,2018,"April",16,49,153,180.75
"1929",2021-06-08,2021,"June",34,99,40,0
"1930",2015-08-04,2015,"August",10,42,13,0
"1931",2017-04-16,2017,"April",18,36,574,0
"1932",2017-11-15,2017,"November",20,8,0,113
"1933",2017-04-01,2017,"April",15,38,53,0
"1934",2017-12-30,2017,"December",12,49,58,0
"1935",2017-01-08,2017,"January",16,27,0,0
"1936",2017-10-31,2017,"October",16,28,58.5,49.5
"1937",2017-11-05,2017,"November",17,26,66,93
"1938",2017-04-20,2017,"April",26,32,0,69.6
"1939",2017-07-21,2017,"July",19,36,63,100
"1940",2018-01-23,2018,"January",14,41,44,0
"1941",2017-01-16,2017,"January",23,34,20.2,0
"1942",2018-03-12,2018,"March",30,34,101.4,11.75
"1943",2016-05-26,2016,"May",15,24,130,13
"1944",2018-02-07,2018,"February",17,34,13,48
"1945",2017-04-07,2017,"April",17,48,46.7,145.25
"1946",2016-02-18,2016,"February",14,30,0,21
"1947",2018-02-14,2018,"February",18,30,0,550.9
"1948",2018-05-20,2018,"May",43,26,58,0
